datetime,netload_kW,air_temperature_in_degrees_c,relative_humidity_in_percentage,wind_speed_in_km_h,cloud_opacity
2010-07-09 14:00:00,88.366,14.6,81.0,24.1,58.8
2010-07-09 14:30:00,105.976,16.1,65.0,22.3,55.5
2010-07-09 15:00:00,107.87599999999999,15.5,74.0,16.6,50.3
2010-07-09 15:30:00,124.32400000000001,15.3,73.0,18.4,37.7
2010-07-09 16:00:00,149.63,15.7,67.0,13.0,17.2
2010-07-09 16:30:00,173.30800000000002,14.1,81.0,27.7,11.8
2010-07-09 17:00:00,173.38199999999998,14.0,80.0,13.0,7.0
2010-07-09 17:30:00,223.33599999999998,15.3,66.0,16.6,0.0
2010-07-09 18:00:00,261.424,14.3,83.0,13.0,0.0
2010-07-09 18:30:00,246.888,14.1,84.0,16.6,0.0
2010-07-09 19:00:00,249.332,14.0,84.0,13.0,0.0
2010-07-09 19:30:00,252.566,13.4,88.0,7.6,0.0
2010-07-09 20:00:00,255.05599999999998,13.6,74.0,11.2,0.0
2010-07-09 20:30:00,251.10999999999999,14.0,67.0,11.2,0.0
2010-07-09 21:00:00,237.352,13.4,68.0,11.2,0.0
2010-07-09 21:30:00,229.324,13.7,68.0,13.0,0.0
2010-07-09 22:00:00,200.154,13.6,69.0,11.2,0.0
2010-07-09 22:30:00,185.86999999999998,13.7,69.0,11.2,0.0
2010-07-09 23:00:00,156.224,12.4,82.0,7.6,0.0
2010-07-09 23:30:00,127.93599999999999,11.2,89.0,11.2,0.0
2010-07-10 00:00:00,108.382,10.8,90.0,9.4,0.0
2010-07-10 00:30:00,96.324,11.3,89.0,9.4,0.0
2010-07-10 01:00:00,91.372,10.8,90.0,9.4,0.0
2010-07-10 01:30:00,81.422,10.4,91.0,13.0,0.0
2010-07-10 02:00:00,73.96000000000001,9.9,92.0,11.2,0.0
2010-07-10 02:30:00,72.148,10.1,92.0,9.4,0.0
2010-07-10 03:00:00,75.08800000000001,9.3,93.0,13.0,0.0
2010-07-10 03:30:00,71.906,8.7,95.0,11.2,0.0
2010-07-10 04:00:00,73.72,8.7,93.0,13.0,0.0
2010-07-10 04:30:00,72.232,8.4,94.0,13.0,0.0
2010-07-10 05:00:00,75.332,8.7,93.0,13.0,0.0
2010-07-10 05:30:00,80.04599999999999,9.2,90.0,11.2,0.0
2010-07-10 06:00:00,83.712,8.9,92.0,13.0,0.0
2010-07-10 06:30:00,96.292,9.6,88.0,9.4,0.0
2010-07-10 07:00:00,103.7,9.1,89.0,7.6,3.7
2010-07-10 07:30:00,119.62,9.6,88.0,11.2,15.3
2010-07-10 08:00:00,123.266,10.0,87.0,16.6,21.4
2010-07-10 08:30:00,116.782,10.9,82.0,13.0,30.1
2010-07-10 09:00:00,112.194,11.7,79.0,9.4,37.8
2010-07-10 09:30:00,104.854,12.4,80.0,9.4,41.0
2010-07-10 10:00:00,90.98600000000002,13.3,77.0,11.2,41.8
2010-07-10 10:30:00,81.56599999999999,14.1,74.0,11.2,31.3
2010-07-10 11:00:00,46.032,15.6,68.0,13.0,16.6
2010-07-10 11:30:00,38.352000000000004,15.7,68.0,9.4,22.7
2010-07-10 12:00:00,70.55000000000001,16.2,67.0,3.6,35.2
2010-07-10 12:30:00,88.78,16.9,65.0,9.4,42.9
2010-07-10 13:00:00,59.414,17.5,66.0,11.2,48.0
2010-07-10 13:30:00,46.82599999999999,18.0,61.0,13.0,42.5
2010-07-10 14:00:00,46.62599999999999,18.0,58.0,14.8,36.5
2010-07-10 14:30:00,95.49600000000001,17.6,60.0,14.8,48.9
2010-07-10 15:00:00,127.63000000000001,17.3,62.0,9.4,66.3
2010-07-10 15:30:00,141.34199999999998,17.1,60.0,13.0,62.9
2010-07-10 16:00:00,142.23000000000002,16.5,65.0,16.6,47.0
2010-07-10 16:30:00,158.078,17.1,64.0,14.8,33.8
2010-07-10 17:00:00,163.84,16.8,66.0,14.8,21.1
2010-07-10 17:30:00,224.732,16.6,68.0,11.2,14.9
2010-07-10 18:00:00,227.118,16.5,66.0,11.2,7.5
2010-07-10 18:30:00,230.648,16.3,68.0,13.0,0.0
2010-07-10 19:00:00,235.646,16.0,71.0,13.0,0.0
2010-07-10 19:30:00,238.712,15.6,75.0,14.8,0.0
2010-07-10 20:00:00,238.63400000000001,15.6,76.0,13.0,0.0
2010-07-10 20:30:00,228.52800000000002,15.6,78.0,13.0,0.0
2010-07-10 21:00:00,210.342,15.5,80.0,7.6,0.0
2010-07-10 21:30:00,196.732,16.0,77.0,7.6,0.0
2010-07-10 22:00:00,183.314,15.1,82.0,9.4,0.0
2010-07-10 22:30:00,172.164,15.1,81.0,7.6,0.0
2010-07-10 23:00:00,154.56,14.6,84.0,9.4,0.0
2010-07-10 23:30:00,134.25799999999998,14.4,87.0,7.6,0.0
2010-07-11 00:00:00,95.872,14.0,87.0,7.6,0.0
2010-07-11 00:30:00,102.368,14.1,88.0,7.6,0.0
2010-07-11 01:00:00,75.656,13.9,87.0,7.6,0.0
2010-07-11 01:30:00,76.25,13.8,88.0,1.8,0.0
2010-07-11 02:00:00,70.162,13.4,91.0,0.0,0.0
2010-07-11 02:30:00,66.872,13.4,91.0,1.8,0.0
2010-07-11 03:00:00,71.676,12.9,91.0,11.2,0.0
2010-07-11 03:30:00,73.88000000000001,13.6,86.0,13.0,0.0
2010-07-11 04:00:00,64.008,14.3,84.0,14.8,0.0
2010-07-11 04:30:00,67.742,14.2,84.0,11.2,0.0
2010-07-11 05:00:00,68.766,14.2,85.0,9.4,0.0
2010-07-11 05:30:00,73.892,14.3,83.0,14.8,0.0
2010-07-11 06:00:00,88.96600000000001,14.2,84.0,9.4,0.0
2010-07-11 06:30:00,98.672,14.4,82.0,9.4,0.0
2010-07-11 07:00:00,92.046,14.4,82.0,1.8,6.1
2010-07-11 07:30:00,103.25,14.5,81.0,11.2,43.1
2010-07-11 08:00:00,113.826,14.6,80.0,13.0,70.2
2010-07-11 08:30:00,114.258,16.4,63.0,22.3,74.3
2010-07-11 09:00:00,115.096,16.9,58.0,27.7,70.7
2010-07-11 09:30:00,107.88400000000001,17.4,57.0,29.5,64.7
2010-07-11 10:00:00,101.42600000000002,17.9,56.0,27.7,60.7
2010-07-11 10:30:00,96.492,18.1,55.0,25.9,65.1
2010-07-11 11:00:00,90.412,18.0,58.0,22.3,69.7
2010-07-11 11:30:00,72.15800000000002,18.3,56.0,24.1,58.1
2010-07-11 12:00:00,49.75399999999999,18.9,55.0,22.3,41.0
2010-07-11 12:30:00,51.476,19.6,54.0,16.6,45.8
2010-07-11 13:00:00,72.70599999999999,19.7,55.0,16.6,55.9
2010-07-11 13:30:00,94.75800000000001,19.5,55.0,22.3,61.2
2010-07-11 14:00:00,98.36,18.4,65.0,20.5,64.1
2010-07-11 14:30:00,103.118,17.9,72.0,20.5,59.6
2010-07-11 15:00:00,92.03800000000001,18.0,72.0,13.0,57.9
2010-07-11 15:30:00,94.35,18.5,68.0,20.5,56.2
2010-07-11 16:00:00,123.73,18.3,68.0,18.4,49.6
2010-07-11 16:30:00,152.828,18.2,69.0,14.8,33.8
2010-07-11 17:00:00,180.59,17.8,73.0,18.4,11.1
2010-07-11 17:30:00,219.306,17.5,74.0,16.6,0.0
2010-07-11 18:00:00,257.702,17.3,75.0,16.6,0.0
2010-07-11 18:30:00,249.866,16.9,76.0,16.6,0.0
2010-07-11 19:00:00,228.32799999999997,16.6,76.0,22.3,0.0
2010-07-11 19:30:00,226.98,16.2,77.0,20.5,0.0
2010-07-11 20:00:00,222.322,15.7,80.0,13.0,0.0
2010-07-11 20:30:00,207.29399999999998,15.1,82.0,13.0,0.0
2010-07-11 21:00:00,200.732,15.0,81.0,13.0,0.0
2010-07-11 21:30:00,187.328,14.6,84.0,13.0,0.0
2010-07-11 22:00:00,165.188,14.2,85.0,20.5,0.0
2010-07-11 22:30:00,146.54,14.0,87.0,16.6,0.0
2010-07-11 23:00:00,124.464,14.0,87.0,13.0,0.0
2010-07-11 23:30:00,112.476,13.4,89.0,0.0,0.0
2010-07-12 00:00:00,109.776,12.8,93.0,13.0,0.0
2010-07-12 00:30:00,82.64,12.5,94.0,9.4,0.0
2010-07-12 01:00:00,73.752,12.3,94.0,13.0,0.0
2010-07-12 01:30:00,66.792,11.9,96.0,11.2,0.0
2010-07-12 02:00:00,61.942,11.8,97.0,11.2,0.0
2010-07-12 02:30:00,64.062,11.3,97.0,9.4,0.0
2010-07-12 03:00:00,62.868,10.8,99.0,5.4,0.0
2010-07-12 03:30:00,65.45,10.0,99.0,9.4,0.0
2010-07-12 04:00:00,65.25,10.0,97.0,7.6,0.0
2010-07-12 04:30:00,77.332,10.1,95.0,9.4,0.0
2010-07-12 05:00:00,95.28,10.0,95.0,16.6,0.0
2010-07-12 05:30:00,89.964,9.7,95.0,13.0,0.0
2010-07-12 06:00:00,92.444,10.0,91.0,13.0,0.0
2010-07-12 06:30:00,116.732,10.6,86.0,14.8,0.0
2010-07-12 07:00:00,140.228,11.1,82.0,9.4,5.7
2010-07-12 07:30:00,128.798,10.7,85.0,16.6,38.9
2010-07-12 08:00:00,153.758,11.4,78.0,13.0,63.5
2010-07-12 08:30:00,143.85399999999998,11.9,79.0,9.4,63.8
2010-07-12 09:00:00,114.92800000000001,12.3,74.0,13.0,56.3
2010-07-12 09:30:00,100.26999999999998,13.8,68.0,11.2,51.9
2010-07-12 10:00:00,74.45,14.6,60.0,13.0,48.6
2010-07-12 10:30:00,80.258,14.9,58.0,16.6,32.6
2010-07-12 11:00:00,37.818,16.1,53.0,14.8,12.3
2010-07-12 11:30:00,79.094,15.5,57.0,13.0,43.1
2010-07-12 12:00:00,86.614,15.9,55.0,13.0,77.5
2010-07-12 12:30:00,87.692,15.8,51.0,9.4,83.5
2010-07-12 13:00:00,107.46,16.0,51.0,13.0,82.7
2010-07-12 13:30:00,75.84599999999999,16.0,51.0,11.2,75.5
2010-07-12 14:00:00,90.41799999999999,16.2,52.0,9.4,66.1
2010-07-12 14:30:00,83.262,16.8,51.0,5.4,61.7
2010-07-12 15:00:00,82.862,16.5,57.0,5.4,63.0
2010-07-12 15:30:00,95.294,16.3,59.0,1.8,55.9
2010-07-12 16:00:00,115.214,15.7,66.0,1.8,39.7
2010-07-12 16:30:00,139.678,15.8,61.0,0.0,26.0
2010-07-12 17:00:00,167.56,15.5,63.0,0.0,9.6
2010-07-12 17:30:00,218.802,15.8,62.0,0.0,0.0
2010-07-12 18:00:00,253.746,15.5,64.0,7.6,0.0
2010-07-12 18:30:00,238.1,15.8,65.0,9.4,0.0
2010-07-12 19:00:00,239.408,15.7,63.0,5.4,0.0
2010-07-12 19:30:00,235.272,15.3,61.0,7.6,0.0
2010-07-12 20:00:00,216.432,15.2,61.0,9.4,0.0
2010-07-12 20:30:00,223.766,14.8,62.0,7.6,0.0
2010-07-12 21:00:00,224.542,14.3,67.0,7.6,0.0
2010-07-12 21:30:00,205.35,14.0,68.0,9.4,0.0
2010-07-12 22:00:00,187.472,13.6,71.0,7.6,0.0
2010-07-12 22:30:00,179.626,13.3,75.0,1.8,0.0
2010-07-12 23:00:00,152.736,12.6,79.0,5.4,5.1
2010-07-12 23:30:00,130.082,12.3,80.0,7.6,32.0
2010-07-13 00:00:00,84.03,12.3,81.0,9.4,52.2
2010-07-13 00:30:00,91.348,11.4,86.0,0.0,55.7
2010-07-13 01:00:00,87.476,11.5,86.0,9.4,55.1
2010-07-13 01:30:00,75.842,11.5,85.0,11.2,55.0
2010-07-13 02:00:00,67.934,11.5,85.0,11.2,56.2
2010-07-13 02:30:00,64.57,12.1,82.0,9.4,69.3
2010-07-13 03:00:00,65.09,11.6,85.0,11.2,81.6
2010-07-13 03:30:00,69.3,11.8,85.0,5.4,83.8
2010-07-13 04:00:00,67.96,12.0,83.0,11.2,84.2
2010-07-13 04:30:00,62.908,12.2,82.0,9.4,89.0
2010-07-13 05:00:00,71.764,12.4,83.0,5.4,92.6
2010-07-13 05:30:00,73.228,12.7,82.0,3.6,82.5
2010-07-13 06:00:00,80.926,12.6,84.0,9.4,61.7
2010-07-13 06:30:00,116.738,13.2,80.0,13.0,56.2
2010-07-13 07:00:00,122.744,13.8,77.0,7.6,56.6
2010-07-13 07:30:00,112.83,14.2,74.0,0.0,61.3
2010-07-13 08:00:00,126.77400000000002,14.4,74.0,11.2,66.0
2010-07-13 08:30:00,122.64200000000001,14.5,78.0,9.4,63.1
2010-07-13 09:00:00,125.692,15.5,75.0,13.0,56.5
2010-07-13 09:30:00,100.256,16.0,74.0,9.4,56.4
2010-07-13 10:00:00,94.48400000000001,15.9,76.0,13.0,58.7
2010-07-13 10:30:00,87.286,16.8,73.0,9.4,57.3
2010-07-13 11:00:00,85.594,17.0,74.0,11.2,55.2
2010-07-13 11:30:00,88.086,17.0,75.0,9.4,69.5
2010-07-13 12:00:00,93.878,17.9,75.0,7.6,84.2
2010-07-13 12:30:00,101.766,17.9,78.0,14.8,84.0
2010-07-13 13:00:00,101.436,17.1,86.0,9.4,79.6
2010-07-13 13:30:00,81.56400000000001,16.2,90.0,11.2,72.3
2010-07-13 14:00:00,84.47,16.2,90.0,11.2,64.5
2010-07-13 14:30:00,88.576,16.8,85.0,9.4,65.6
2010-07-13 15:00:00,104.522,16.6,86.0,11.2,73.2
2010-07-13 15:30:00,122.75999999999999,17.0,84.0,9.4,76.4
2010-07-13 16:00:00,121.776,18.0,76.0,13.0,75.9
2010-07-13 16:30:00,151.44,17.9,77.0,20.5,82.0
2010-07-13 17:00:00,169.952,17.6,83.0,18.4,87.9
2010-07-13 17:30:00,208.156,17.5,83.0,24.1,85.4
2010-07-13 18:00:00,232.414,17.8,81.0,24.1,80.5
2010-07-13 18:30:00,235.298,17.8,83.0,25.9,79.3
2010-07-13 19:00:00,229.866,17.7,80.0,24.1,79.5
2010-07-13 19:30:00,215.308,18.0,75.0,25.9,81.3
2010-07-13 20:00:00,226.236,17.5,77.0,27.7,83.4
2010-07-13 20:30:00,233.84799999999998,17.6,77.0,22.3,83.8
2010-07-13 21:00:00,213.892,17.3,80.0,18.4,83.8
2010-07-13 21:30:00,188.018,17.1,80.0,11.2,83.8
2010-07-13 22:00:00,173.596,17.3,79.0,13.0,83.8
2010-07-13 22:30:00,153.468,17.2,80.0,13.0,83.8
2010-07-13 23:00:00,134.532,16.5,86.0,11.2,83.8
2010-07-13 23:30:00,100.458,15.8,91.0,11.2,83.8
2010-07-14 00:00:00,85.832,16.6,86.0,16.6,83.8
2010-07-14 00:30:00,77.172,17.4,78.0,16.6,83.8
2010-07-14 01:00:00,76.17200000000001,17.7,73.0,18.4,83.8
2010-07-14 01:30:00,65.98,17.8,72.0,24.1,83.8
2010-07-14 02:00:00,61.608,17.6,72.0,27.7,84.2
2010-07-14 02:30:00,63.246,17.7,72.0,29.5,88.1
2010-07-14 03:00:00,56.466,17.8,71.0,29.5,91.8
2010-07-14 03:30:00,59.834,17.9,72.0,27.7,92.5
2010-07-14 04:00:00,55.461999999999996,18.4,68.0,31.3,92.5
2010-07-14 04:30:00,55.382,18.3,67.0,27.7,92.2
2010-07-14 05:00:00,61.9,14.0,87.0,46.4,90.5
2010-07-14 05:30:00,73.986,14.2,81.0,20.5,67.4
2010-07-14 06:00:00,73.76,15.0,81.0,16.6,18.7
2010-07-14 06:30:00,93.298,15.8,75.0,16.6,0.0
2010-07-14 07:00:00,96.922,15.8,67.0,20.5,6.4
2010-07-14 07:30:00,113.586,15.2,73.0,18.4,45.4
2010-07-14 08:00:00,127.448,14.2,83.0,16.6,72.6
2010-07-14 08:30:00,125.41000000000001,13.4,81.0,16.6,62.7
2010-07-14 09:00:00,113.35199999999999,14.5,76.0,14.8,39.1
2010-07-14 09:30:00,81.60600000000002,16.0,43.0,20.5,23.7
2010-07-14 10:00:00,30.135999999999996,16.2,40.0,38.9,13.5
2010-07-14 10:30:00,5.694000000000003,16.5,38.0,40.7,6.0
2010-07-14 11:00:00,-3.646000000000001,17.0,36.0,31.3,1.2
2010-07-14 11:30:00,-26.780000000000015,17.3,33.0,37.1,4.1
2010-07-14 12:00:00,-26.004000000000005,17.9,31.0,37.1,10.0
2010-07-14 12:30:00,-26.171999999999997,18.1,30.0,35.3,11.5
2010-07-14 13:00:00,-16.097999999999985,18.3,31.0,35.3,12.2
2010-07-14 13:30:00,-24.349999999999994,18.3,27.0,33.5,10.4
2010-07-14 14:00:00,-23.10799999999999,17.7,29.0,37.1,9.7
2010-07-14 14:30:00,-2.2460000000000093,18.4,29.0,40.7,12.9
2010-07-14 15:00:00,23.02600000000001,18.0,28.0,35.3,13.0
2010-07-14 15:30:00,44.63,17.4,26.0,44.3,10.7
2010-07-14 16:00:00,76.858,17.2,30.0,38.9,5.8
2010-07-14 16:30:00,108.82199999999999,16.5,29.0,38.9,0.0
2010-07-14 17:00:00,141.32999999999998,15.7,32.0,38.9,0.0
2010-07-14 17:30:00,190.974,15.2,34.0,35.3,0.0
2010-07-14 18:00:00,241.262,15.6,34.0,29.5,0.0
2010-07-14 18:30:00,248.88,15.3,35.0,18.4,0.0
2010-07-14 19:00:00,243.04399999999998,14.7,37.0,20.5,0.0
2010-07-14 19:30:00,221.184,14.5,38.0,18.4,0.0
2010-07-14 20:00:00,223.642,14.3,39.0,13.0,0.0
2010-07-14 20:30:00,223.172,13.9,40.0,22.3,0.0
2010-07-14 21:00:00,215.918,13.4,42.0,18.4,0.0
2010-07-14 21:30:00,200.48,13.7,43.0,24.1,0.0
2010-07-14 22:00:00,168.212,13.6,44.0,16.6,0.0
2010-07-14 22:30:00,159.014,13.6,46.0,16.6,0.0
2010-07-14 23:00:00,136.308,13.2,47.0,16.6,0.0
2010-07-14 23:30:00,99.61,12.9,49.0,18.4,0.0
2010-07-15 00:00:00,103.816,13.2,48.0,18.4,0.0
2010-07-15 00:30:00,78.62,13.5,49.0,22.3,0.0
2010-07-15 01:00:00,76.234,13.2,48.0,18.4,0.0
2010-07-15 01:30:00,72.244,13.1,49.0,20.5,0.0
2010-07-15 02:00:00,68.294,13.9,45.0,25.9,0.0
2010-07-15 02:30:00,71.7,13.2,54.0,16.6,0.0
2010-07-15 03:00:00,68.702,12.4,58.0,11.2,0.0
2010-07-15 03:30:00,68.032,11.5,63.0,13.0,0.0
2010-07-15 04:00:00,65.36999999999999,10.9,64.0,20.5,0.0
2010-07-15 04:30:00,65.87,10.6,66.0,16.6,0.0
2010-07-15 05:00:00,68.316,10.4,66.0,20.5,0.0
2010-07-15 05:30:00,80.028,10.5,64.0,27.7,0.0
2010-07-15 06:00:00,90.384,10.5,60.0,25.9,0.0
2010-07-15 06:30:00,110.392,10.6,57.0,24.1,0.0
2010-07-15 07:00:00,124.594,10.4,56.0,24.1,3.7
2010-07-15 07:30:00,148.72799999999998,10.6,53.0,20.5,15.3
2010-07-15 08:00:00,165.13799999999998,11.1,51.0,20.5,20.8
2010-07-15 08:30:00,125.206,11.8,50.0,24.1,23.1
2010-07-15 09:00:00,93.832,12.1,49.0,27.7,24.2
2010-07-15 09:30:00,61.17800000000001,12.9,47.0,31.3,21.9
2010-07-15 10:00:00,30.419999999999987,13.6,45.0,29.5,18.4
2010-07-15 10:30:00,9.912000000000006,14.0,43.0,35.3,10.7
2010-07-15 11:00:00,-7.0660000000000025,14.3,38.0,35.3,2.7
2010-07-15 11:30:00,-16.558000000000007,15.0,39.0,31.3,0.0
2010-07-15 12:00:00,-27.20599999999999,15.3,38.0,27.7,0.0
2010-07-15 12:30:00,-18.313999999999993,15.7,38.0,27.7,0.0
2010-07-15 13:00:00,-4.983999999999995,16.0,38.0,29.5,0.7
2010-07-15 13:30:00,-19.171999999999997,15.8,35.0,31.3,12.7
2010-07-15 14:00:00,-1.8880000000000052,16.1,35.0,25.9,25.6
2010-07-15 14:30:00,16.35199999999999,16.1,35.0,25.9,22.4
2010-07-15 15:00:00,38.65799999999999,16.2,37.0,25.9,13.8
2010-07-15 15:30:00,62.684000000000005,16.2,37.0,25.9,9.8
2010-07-15 16:00:00,77.85799999999999,15.9,35.0,22.3,5.5
2010-07-15 16:30:00,116.59,15.5,37.0,27.7,0.0
2010-07-15 17:00:00,155.082,14.7,41.0,25.9,0.0
2010-07-15 17:30:00,206.778,14.0,45.0,22.3,0.0
2010-07-15 18:00:00,223.81,13.4,47.0,25.9,0.0
2010-07-15 18:30:00,228.52,12.8,48.0,24.1,0.0
2010-07-15 19:00:00,225.034,12.5,48.0,29.5,0.0
2010-07-15 19:30:00,224.874,12.2,47.0,33.5,0.0
2010-07-15 20:00:00,231.124,11.9,49.0,31.3,0.0
2010-07-15 20:30:00,221.494,11.7,50.0,35.3,0.0
2010-07-15 21:00:00,203.57999999999998,11.3,52.0,31.3,0.0
2010-07-15 21:30:00,199.456,11.2,53.0,31.3,0.0
2010-07-15 22:00:00,187.246,11.0,54.0,33.5,0.0
2010-07-15 22:30:00,184.12,10.5,55.0,31.3,0.0
2010-07-15 23:00:00,159.208,10.2,56.0,29.5,0.0
2010-07-15 23:30:00,122.598,10.0,57.0,27.7,0.0
2010-07-16 00:00:00,130.632,9.9,58.0,29.5,0.0
2010-07-16 00:30:00,91.158,9.6,59.0,27.7,0.0
2010-07-16 01:00:00,90.66799999999999,9.4,59.0,25.9,0.0
2010-07-16 01:30:00,84.628,9.1,61.0,25.9,0.0
2010-07-16 02:00:00,77.09,9.0,63.0,24.1,0.0
2010-07-16 02:30:00,74.696,8.8,64.0,25.9,0.0
2010-07-16 03:00:00,72.69200000000001,8.6,64.0,22.3,0.0
2010-07-16 03:30:00,69.74600000000001,8.5,64.0,20.5,0.0
2010-07-16 04:00:00,67.086,8.3,66.0,20.5,0.0
2010-07-16 04:30:00,71.316,7.5,72.0,25.9,0.0
2010-07-16 05:00:00,77.454,7.2,73.0,27.7,0.0
2010-07-16 05:30:00,81.736,7.6,70.0,25.9,0.0
2010-07-16 06:00:00,91.824,7.7,70.0,24.1,0.0
2010-07-16 06:30:00,108.786,8.1,65.0,22.3,0.0
2010-07-16 07:00:00,133.06799999999998,8.1,65.0,25.9,3.8
2010-07-16 07:30:00,142.028,8.5,63.0,24.1,16.0
2010-07-16 08:00:00,142.08999999999997,10.4,58.0,20.5,22.2
2010-07-16 08:30:00,127.004,11.1,54.0,18.4,23.3
2010-07-16 09:00:00,108.12,12.1,51.0,14.8,24.1
2010-07-16 09:30:00,71.82400000000001,12.9,51.0,16.6,32.8
2010-07-16 10:00:00,65.55,12.8,51.0,16.6,39.2
2010-07-16 10:30:00,46.108000000000004,13.2,49.0,16.6,27.1
2010-07-16 11:00:00,11.408000000000001,13.9,50.0,16.6,7.9
2010-07-16 11:30:00,-6.117999999999995,14.5,49.0,13.0,12.0
2010-07-16 12:00:00,-3.4920000000000044,15.2,52.0,20.5,23.2
2010-07-16 12:30:00,-3.847999999999999,14.5,55.0,25.9,22.9
2010-07-16 13:00:00,-5.364000000000004,14.8,56.0,22.3,20.0
2010-07-16 13:30:00,7.240000000000009,15.0,55.0,20.5,17.7
2010-07-16 14:00:00,16.278000000000006,14.5,57.0,24.1,16.6
2010-07-16 14:30:00,36.122,14.9,55.0,22.3,16.4
2010-07-16 15:00:00,56.814,14.9,59.0,25.9,13.8
2010-07-16 15:30:00,82.8,14.7,56.0,24.1,10.7
2010-07-16 16:00:00,104.018,14.6,57.0,24.1,5.7
2010-07-16 16:30:00,135.942,14.4,57.0,20.5,0.0
2010-07-16 17:00:00,183.148,14.1,63.0,20.5,0.0
2010-07-16 17:30:00,215.86599999999999,13.7,67.0,20.5,0.0
2010-07-16 18:00:00,254.832,13.5,67.0,16.6,0.0
2010-07-16 18:30:00,262.772,13.2,71.0,16.6,0.0
2010-07-16 19:00:00,267.796,12.9,69.0,16.6,0.0
2010-07-16 19:30:00,261.08,12.3,68.0,14.8,0.0
2010-07-16 20:00:00,249.36599999999999,12.1,67.0,14.8,0.0
2010-07-16 20:30:00,233.42,12.1,67.0,14.8,0.0
2010-07-16 21:00:00,244.608,11.7,68.0,14.8,0.0
2010-07-16 21:30:00,230.418,11.5,64.0,13.0,0.0
2010-07-16 22:00:00,204.196,10.8,67.0,11.2,0.0
2010-07-16 22:30:00,181.98999999999998,10.7,66.0,11.2,0.0
2010-07-16 23:00:00,161.85399999999998,10.8,66.0,9.4,0.0
2010-07-16 23:30:00,142.278,11.0,64.0,9.4,0.0
2010-07-17 00:00:00,116.778,10.1,69.0,11.2,0.0
2010-07-17 00:30:00,109.696,10.3,68.0,9.4,0.0
2010-07-17 01:00:00,92.308,9.6,71.0,11.2,0.0
2010-07-17 01:30:00,96.74,9.6,69.0,13.0,0.0
2010-07-17 02:00:00,89.346,9.1,70.0,13.0,0.0
2010-07-17 02:30:00,92.402,8.5,71.0,13.0,0.0
2010-07-17 03:00:00,81.822,8.0,73.0,13.0,0.0
2010-07-17 03:30:00,80.584,7.8,73.0,13.0,0.0
2010-07-17 04:00:00,73.854,8.2,71.0,13.0,0.0
2010-07-17 04:30:00,71.346,7.2,77.0,18.4,0.0
2010-07-17 05:00:00,72.374,6.9,79.0,13.0,0.0
2010-07-17 05:30:00,80.52,7.4,77.0,13.0,0.0
2010-07-17 06:00:00,88.336,7.8,73.0,13.0,0.0
2010-07-17 06:30:00,104.522,7.6,76.0,13.0,0.0
2010-07-17 07:00:00,121.196,7.4,76.0,13.0,0.0
2010-07-17 07:30:00,134.776,7.7,73.0,14.8,0.0
2010-07-17 08:00:00,145.5,8.8,69.0,11.2,3.6
2010-07-17 08:30:00,148.636,10.0,63.0,14.8,14.2
2010-07-17 09:00:00,138.912,10.9,59.0,16.6,19.3
2010-07-17 09:30:00,90.46199999999999,12.2,54.0,16.6,21.3
2010-07-17 10:00:00,74.426,13.3,51.0,16.6,20.6
2010-07-17 10:30:00,38.11,14.4,49.0,13.0,10.8
2010-07-17 11:00:00,6.921999999999997,15.5,47.0,13.0,0.8
2010-07-17 11:30:00,-6.792000000000002,16.0,49.0,11.2,3.1
2010-07-17 12:00:00,-5.0460000000000065,15.6,52.0,7.6,11.4
2010-07-17 12:30:00,-4.86399999999999,15.8,52.0,7.6,7.2
2010-07-17 13:00:00,-6.575999999999993,15.9,49.0,11.2,1.0
2010-07-17 13:30:00,0.6679999999999922,16.2,48.0,9.4,1.8
2010-07-17 14:00:00,4.39200000000001,16.3,46.0,11.2,5.6
2010-07-17 14:30:00,31.445999999999998,16.3,49.0,13.0,11.1
2010-07-17 15:00:00,57.572,16.1,48.0,13.0,12.8
2010-07-17 15:30:00,83.59599999999999,16.3,49.0,13.0,10.7
2010-07-17 16:00:00,113.858,16.0,51.0,13.0,5.7
2010-07-17 16:30:00,143.224,15.5,53.0,14.8,0.0
2010-07-17 17:00:00,166.228,14.9,57.0,13.0,0.0
2010-07-17 17:30:00,208.6,14.6,57.0,11.2,0.0
2010-07-17 18:00:00,234.46,13.8,60.0,13.0,0.0
2010-07-17 18:30:00,261.026,13.7,60.0,13.0,0.0
2010-07-17 19:00:00,270.38,13.2,64.0,13.0,0.0
2010-07-17 19:30:00,258.756,13.0,66.0,11.2,0.0
2010-07-17 20:00:00,246.792,13.5,67.0,9.4,0.0
2010-07-17 20:30:00,244.54999999999998,12.2,72.0,5.4,0.0
2010-07-17 21:00:00,235.752,12.8,70.0,7.6,0.0
2010-07-17 21:30:00,210.08599999999998,12.6,70.0,7.6,0.0
2010-07-17 22:00:00,191.346,11.7,72.0,11.2,0.0
2010-07-17 22:30:00,198.39600000000002,11.5,72.0,13.0,0.0
2010-07-17 23:00:00,172.444,11.2,73.0,14.8,0.0
2010-07-17 23:30:00,141.612,11.2,72.0,13.0,0.0
2010-07-18 00:00:00,111.66000000000001,10.9,74.0,13.0,0.0
2010-07-18 00:30:00,94.006,10.3,76.0,11.2,0.0
2010-07-18 01:00:00,83.688,9.7,79.0,11.2,0.0
