datetime,grossload_kWh,pv_kWh,netload_kWh,netload_kW
2010-07-10 00:30:00,91.474,0.018000000000000002,91.456,182.912
2010-07-10 01:00:00,79.053,0.0,79.053,158.106
2010-07-10 01:30:00,72.845,0.019,72.826,145.652
2010-07-10 02:00:00,69.688,0.007,69.681,139.362
2010-07-10 02:30:00,66.804,0.018000000000000002,66.786,133.572
2010-07-10 03:00:00,65.859,0.013000000000000001,65.84599999999999,131.69199999999998
2010-07-10 03:30:00,65.928,0.018000000000000002,65.91,131.82
2010-07-10 04:00:00,70.724,0.036000000000000004,70.688,141.376
2010-07-10 04:30:00,73.348,0.025,73.323,146.646
2010-07-10 05:00:00,77.295,0.024,77.271,154.542
2010-07-10 05:30:00,84.145,0.034,84.11099999999999,168.22199999999998
2010-07-10 06:00:00,79.305,0.018000000000000002,79.287,158.574
2010-07-10 06:30:00,90.149,0.018000000000000002,90.131,180.262
2010-07-10 07:00:00,102.757,0.023,102.73400000000001,205.46800000000002
2010-07-10 07:30:00,117.699,1.8960000000000001,115.803,231.606
2010-07-10 08:00:00,131.7,14.999,116.701,233.402
2010-07-10 08:30:00,140.174,33.749,106.42500000000001,212.85000000000002
2010-07-10 09:00:00,149.168,53.388,95.78,191.56
2010-07-10 09:30:00,141.407,66.716,74.69100000000002,149.38200000000003
2010-07-10 10:00:00,131.139,74.404,56.735000000000014,113.47000000000003
2010-07-10 10:30:00,130.013,80.503,49.510000000000005,99.02000000000001
2010-07-10 11:00:00,123.63499999999999,98.921,24.713999999999984,49.42799999999997
2010-07-10 11:30:00,111.36,109.146,2.2139999999999986,4.427999999999997
2010-07-10 12:00:00,106.367,93.628,12.739000000000004,25.47800000000001
2010-07-10 12:30:00,111.902,70.772,41.129999999999995,82.25999999999999
2010-07-10 13:00:00,111.953,78.249,33.70400000000001,67.40800000000002
2010-07-10 13:30:00,110.131,93.651,16.480000000000004,32.96000000000001
2010-07-10 14:00:00,103.788,81.542,22.245999999999995,44.49199999999999
2010-07-10 14:30:00,109.319,50.6,58.719,117.438
2010-07-10 15:00:00,113.685,19.338,94.34700000000001,188.69400000000002
2010-07-10 15:30:00,126.551,25.406,101.14500000000001,202.29000000000002
2010-07-10 16:00:00,126.415,21.208,105.20700000000001,210.41400000000002
2010-07-10 16:30:00,138.217,6.381,131.836,263.672
2010-07-10 17:00:00,158.426,0.877,157.54899999999998,315.09799999999996
2010-07-10 17:30:00,210.415,0.027,210.388,420.776
2010-07-10 18:00:00,221.356,0.031,221.325,442.65
2010-07-10 18:30:00,213.933,0.019,213.914,427.828
2010-07-10 19:00:00,215.631,0.031,215.6,431.2
2010-07-10 19:30:00,209.251,0.036000000000000004,209.215,418.43
2010-07-10 20:00:00,211.612,0.012,211.6,423.2
2010-07-10 20:30:00,197.416,0.026000000000000002,197.39,394.78
2010-07-10 21:00:00,180.131,0.021,180.11,360.22
2010-07-10 21:30:00,175.722,0.025,175.697,351.394
2010-07-10 22:00:00,159.616,0.012,159.604,319.208
2010-07-10 22:30:00,152.596,0.025,152.571,305.142
2010-07-10 23:00:00,134.626,0.025,134.601,269.202
2010-07-10 23:30:00,121.11,0.03,121.08,242.16
2010-07-11 00:00:00,90.944,0.019,90.925,181.85
2010-07-11 00:30:00,97.627,0.006,97.621,195.242
2010-07-11 01:00:00,76.45,0.025,76.425,152.85
2010-07-11 01:30:00,70.285,0.043000000000000003,70.24199999999999,140.48399999999998
2010-07-11 02:00:00,64.106,0.013000000000000001,64.09299999999999,128.18599999999998
2010-07-11 02:30:00,63.498,0.024,63.474,126.948
2010-07-11 03:00:00,64.216,0.012,64.204,128.408
2010-07-11 03:30:00,67.609,0.019,67.58999999999999,135.17999999999998
2010-07-11 04:00:00,62.664,0.018000000000000002,62.646,125.292
2010-07-11 04:30:00,66.89,0.007,66.883,133.766
2010-07-11 05:00:00,73.972,0.0,73.972,147.944
2010-07-11 05:30:00,74.697,0.012,74.685,149.37
2010-07-11 06:00:00,82.031,0.056,81.97500000000001,163.95000000000002
2010-07-11 06:30:00,91.37,0.012,91.358,182.716
2010-07-11 07:00:00,93.616,0.026000000000000002,93.59,187.18
2010-07-11 07:30:00,103.756,0.199,103.557,207.114
2010-07-11 08:00:00,106.765,3.136,103.629,207.258
2010-07-11 08:30:00,117.819,12.611,105.208,210.416
2010-07-11 09:00:00,128.466,22.148,106.31800000000001,212.63600000000002
2010-07-11 09:30:00,141.974,35.742,106.232,212.464
2010-07-11 10:00:00,139.038,36.044,102.99400000000001,205.98800000000003
2010-07-11 10:30:00,126.018,38.234,87.78399999999999,175.56799999999998
2010-07-11 11:00:00,124.385,35.214,89.171,178.342
2010-07-11 11:30:00,113.673,39.877,73.79599999999999,147.59199999999998
2010-07-11 12:00:00,117.894,52.186,65.708,131.416
2010-07-11 12:30:00,119.513,47.25,72.263,144.526
2010-07-11 13:00:00,121.071,36.24,84.83099999999999,169.66199999999998
2010-07-11 13:30:00,125.021,32.277,92.744,185.488
2010-07-11 14:00:00,127.17399999999999,31.54,95.63399999999999,191.26799999999997
2010-07-11 14:30:00,128.789,24.921,103.868,207.736
2010-07-11 15:00:00,121.44800000000001,26.523,94.92500000000001,189.85000000000002
2010-07-11 15:30:00,123.004,27.164,95.84,191.68
2010-07-11 16:00:00,123.646,12.451,111.195,222.39
2010-07-11 16:30:00,143.444,4.01,139.434,278.868
2010-07-11 17:00:00,163.091,0.306,162.785,325.57
2010-07-11 17:30:00,196.614,0.024,196.59,393.18
2010-07-11 18:00:00,225.476,0.032,225.444,450.888
2010-07-11 18:30:00,222.605,0.012,222.593,445.186
2010-07-11 19:00:00,213.318,0.019,213.299,426.598
2010-07-11 19:30:00,210.469,0.031,210.438,420.876
2010-07-11 20:00:00,202.527,0.036000000000000004,202.49099999999999,404.98199999999997
2010-07-11 20:30:00,192.493,0.038,192.45499999999998,384.90999999999997
2010-07-11 21:00:00,184.48499999999999,0.013000000000000001,184.47199999999998,368.94399999999996
2010-07-11 21:30:00,167.963,0.006,167.957,335.914
2010-07-11 22:00:00,147.973,0.015,147.95800000000003,295.91600000000005
2010-07-11 22:30:00,131.608,0.024,131.584,263.168
2010-07-11 23:00:00,112.552,0.018000000000000002,112.534,225.068
2010-07-11 23:30:00,101.85,0.036000000000000004,101.814,203.628
2010-07-12 00:00:00,96.777,0.007,96.77,193.54
2010-07-12 00:30:00,78.888,0.049,78.839,157.678
2010-07-12 01:00:00,69.521,0.006,69.515,139.03
2010-07-12 01:30:00,62.193,0.026000000000000002,62.166999999999994,124.33399999999999
2010-07-12 02:00:00,60.849000000000004,0.026000000000000002,60.823,121.646
2010-07-12 02:30:00,61.986,0.03,61.955999999999996,123.91199999999999
2010-07-12 03:00:00,60.354,0.006,60.348,120.696
2010-07-12 03:30:00,62.679,0.0,62.679,125.358
2010-07-12 04:00:00,64.735,0.03,64.705,129.41
2010-07-12 04:30:00,76.126,0.03,76.096,152.192
2010-07-12 05:00:00,83.725,0.018000000000000002,83.707,167.414
2010-07-12 05:30:00,83.233,0.018000000000000002,83.215,166.43
2010-07-12 06:00:00,84.706,0.042,84.664,169.328
2010-07-12 06:30:00,105.642,0.036000000000000004,105.606,211.212
2010-07-12 07:00:00,124.057,0.026,124.031,248.062
2010-07-12 07:30:00,118.824,0.734,118.09,236.18
2010-07-12 08:00:00,143.31,5.598,137.712,275.424
2010-07-12 08:30:00,144.639,13.097,131.542,263.084
2010-07-12 09:00:00,125.026,18.85,106.17599999999999,212.35199999999998
2010-07-12 09:30:00,128.949,28.382,100.56700000000001,201.13400000000001
2010-07-12 10:00:00,113.489,35.517,77.97200000000001,155.94400000000002
2010-07-12 10:30:00,112.485,42.669,69.816,139.632
2010-07-12 11:00:00,98.843,53.562,45.281000000000006,90.56200000000001
2010-07-12 11:30:00,109.536,49.451,60.085,120.17
2010-07-12 12:00:00,100.164,33.141,67.023,134.046
2010-07-12 12:30:00,103.609,35.814,67.79499999999999,135.58999999999997
2010-07-12 13:00:00,108.587,31.445,77.142,154.284
2010-07-12 13:30:00,112.842,59.033,53.809,107.618
2010-07-12 14:00:00,101.208,28.176000000000002,73.032,146.064
2010-07-12 14:30:00,102.568,28.693,73.875,147.75
2010-07-12 15:00:00,96.434,31.831,64.603,129.206
2010-07-12 15:30:00,103.815,17.548000000000002,86.267,172.534
2010-07-12 16:00:00,117.468,12.688,104.78,209.56
2010-07-12 16:30:00,134.291,6.123,128.168,256.336
2010-07-12 17:00:00,156.156,0.514,155.642,311.284
2010-07-12 17:30:00,205.909,0.019,205.89,411.78
2010-07-12 18:00:00,232.046,0.048,231.998,463.996
2010-07-12 18:30:00,223.794,0.037,223.757,447.514
2010-07-12 19:00:00,216.644,0.019,216.625,433.25
2010-07-12 19:30:00,211.634,0.038,211.59599999999998,423.19199999999995
2010-07-12 20:00:00,199.399,0.018000000000000002,199.381,398.762
2010-07-12 20:30:00,194.786,0.043000000000000003,194.743,389.486
2010-07-12 21:00:00,193.205,0.013000000000000001,193.192,386.384
2010-07-12 21:30:00,178.852,0.007,178.845,357.69
2010-07-12 22:00:00,162.353,0.026000000000000002,162.327,324.654
2010-07-12 22:30:00,150.222,0.031,150.191,300.382
2010-07-12 23:00:00,132.498,0.0,132.498,264.996
2010-07-12 23:30:00,113.151,0.031,113.11999999999999,226.23999999999998
2010-07-13 00:00:00,84.438,0.036000000000000004,84.402,168.804
2010-07-13 00:30:00,81.11,0.024,81.086,162.172
2010-07-13 01:00:00,73.485,0.013000000000000001,73.472,146.944
2010-07-13 01:30:00,62.458,0.012,62.446,124.892
2010-07-13 02:00:00,60.245,0.012,60.233,120.466
2010-07-13 02:30:00,58.796,0.042,58.754,117.508
2010-07-13 03:00:00,60.003,0.03,59.973,119.946
2010-07-13 03:30:00,61.446,0.024,61.422,122.844
2010-07-13 04:00:00,64.203,0.037,64.166,128.332
2010-07-13 04:30:00,66.501,0.024,66.477,132.954
2010-07-13 05:00:00,75.491,0.042,75.449,150.898
2010-07-13 05:30:00,75.057,0.012,75.045,150.09
2010-07-13 06:00:00,78.195,0.025,78.16999999999999,156.33999999999997
2010-07-13 06:30:00,105.346,0.006,105.34,210.68
2010-07-13 07:00:00,111.335,0.026000000000000002,111.309,222.618
2010-07-13 07:30:00,108.161,0.399,107.762,215.524
2010-07-13 08:00:00,117.461,3.951,113.51,227.02
2010-07-13 08:30:00,123.136,12.122,111.014,222.028
2010-07-13 09:00:00,129.501,23.702,105.799,211.598
2010-07-13 09:30:00,118.639,35.137,83.502,167.004
2010-07-13 10:00:00,108.347,53.159,55.187999999999995,110.37599999999999
2010-07-13 10:30:00,107.852,57.402,50.45,100.9
2010-07-13 11:00:00,102.758,60.116,42.641999999999996,85.28399999999999
2010-07-13 11:30:00,98.525,49.071,49.45400000000001,98.90800000000002
2010-07-13 12:00:00,97.737,32.92,64.817,129.634
2010-07-13 12:30:00,102.98,27.81,75.17,150.34
2010-07-13 13:00:00,107.458,32.739,74.719,149.438
2010-07-13 13:30:00,98.968,31.486,67.482,134.964
2010-07-13 14:00:00,95.255,28.824,66.431,132.862
2010-07-13 14:30:00,100.093,38.072,62.021,124.042
2010-07-13 15:00:00,98.54,20.791,77.74900000000001,155.49800000000002
2010-07-13 15:30:00,107.955,8.957,98.99799999999999,197.99599999999998
2010-07-13 16:00:00,115.354,4.364,110.99,221.98
2010-07-13 16:30:00,140.368,0.876,139.492,278.984
2010-07-13 17:00:00,159.571,0.036,159.535,319.07
2010-07-13 17:30:00,199.245,0.025,199.22,398.44
2010-07-13 18:00:00,215.341,0.012,215.329,430.658
2010-07-13 18:30:00,211.452,0.02,211.432,422.864
2010-07-13 19:00:00,200.29,0.013000000000000001,200.277,400.554
2010-07-13 19:30:00,189.113,0.025,189.088,378.176
2010-07-13 20:00:00,189.169,0.056,189.113,378.226
2010-07-13 20:30:00,192.244,0.036000000000000004,192.208,384.416
2010-07-13 21:00:00,177.667,0.02,177.647,355.294
2010-07-13 21:30:00,161.227,0.014,161.213,322.426
2010-07-13 22:00:00,151.301,0.049,151.25199999999998,302.50399999999996
2010-07-13 22:30:00,136.055,0.012,136.043,272.086
2010-07-13 23:00:00,122.904,0.013000000000000001,122.89099999999999,245.78199999999998
2010-07-13 23:30:00,99.18299999999999,0.019,99.16399999999999,198.32799999999997
2010-07-14 00:00:00,83.362,0.019,83.34299999999999,166.68599999999998
2010-07-14 00:30:00,77.169,0.024,77.145,154.29
2010-07-14 01:00:00,66.943,0.019,66.92399999999999,133.84799999999998
2010-07-14 01:30:00,62.201,0.013000000000000001,62.188,124.376
2010-07-14 02:00:00,57.168,0.018000000000000002,57.15,114.3
2010-07-14 02:30:00,59.734,0.024,59.71,119.42
2010-07-14 03:00:00,56.995,0.006,56.989,113.978
2010-07-14 03:30:00,56.311,0.019,56.292,112.584
2010-07-14 04:00:00,57.178,0.018000000000000002,57.16,114.32
2010-07-14 04:30:00,58.431,0.018000000000000002,58.413,116.826
2010-07-14 05:00:00,65.361,0.012,65.349,130.698
2010-07-14 05:30:00,74.235,0.006,74.229,148.458
2010-07-14 06:00:00,75.395,0.024,75.371,150.742
2010-07-14 06:30:00,86.753,0.018000000000000002,86.735,173.47
2010-07-14 07:00:00,93.7,0.03,93.67,187.34
2010-07-14 07:30:00,110.891,0.075,110.816,221.632
2010-07-14 08:00:00,117.839,0.066,117.773,235.546
2010-07-14 08:30:00,121.167,0.857,120.31,240.62
2010-07-14 09:00:00,120.641,9.408,111.233,222.466
2010-07-14 09:30:00,119.068,35.064,84.00399999999999,168.00799999999998
2010-07-14 10:00:00,117.03,93.926,23.104,46.208
2010-07-14 10:30:00,112.35,118.865,-6.515000000000001,-13.030000000000001
2010-07-14 11:00:00,102.296,129.107,-26.810999999999993,-53.621999999999986
2010-07-14 11:30:00,98.574,137.093,-38.51899999999999,-77.03799999999998
2010-07-14 12:00:00,100.759,144.666,-43.907,-87.814
2010-07-14 12:30:00,97.571,143.744,-46.173,-92.346
2010-07-14 13:00:00,97.96,139.231,-41.271,-82.542
2010-07-14 13:30:00,93.932,132.135,-38.20299999999999,-76.40599999999998
2010-07-14 14:00:00,84.779,122.161,-37.382000000000005,-74.76400000000001
2010-07-14 14:30:00,85.124,105.288,-20.164,-40.328
2010-07-14 15:00:00,88.56400000000001,84.639,3.9250000000000114,7.850000000000023
2010-07-14 15:30:00,84.984,60.0,24.983999999999995,49.96799999999999
2010-07-14 16:00:00,96.119,36.583,59.536,119.072
2010-07-14 16:30:00,110.485,15.178,95.307,190.614
2010-07-14 17:00:00,139.708,1.893,137.815,275.63
2010-07-14 17:30:00,183.298,0.006,183.292,366.584
2010-07-14 18:00:00,216.682,0.05,216.63199999999998,433.26399999999995
2010-07-14 18:30:00,222.361,0.043000000000000003,222.31799999999998,444.63599999999997
2010-07-14 19:00:00,214.267,0.039,214.228,428.456
2010-07-14 19:30:00,203.2,0.018000000000000002,203.182,406.364
2010-07-14 20:00:00,206.057,0.044,206.01299999999998,412.02599999999995
2010-07-14 20:30:00,204.96699999999998,0.012,204.95499999999998,409.90999999999997
2010-07-14 21:00:00,199.977,0.019,199.958,399.916
2010-07-14 21:30:00,186.877,0.009000000000000001,186.86800000000002,373.73600000000005
2010-07-14 22:00:00,163.744,0.026000000000000002,163.718,327.436
2010-07-14 22:30:00,153.565,0.049,153.516,307.032
2010-07-14 23:00:00,127.089,0.032,127.057,254.114
2010-07-14 23:30:00,99.409,0.006,99.403,198.806
2010-07-15 00:00:00,97.889,0.036000000000000004,97.853,195.706
2010-07-15 00:30:00,75.604,0.025,75.579,151.158
2010-07-15 01:00:00,69.326,0.025,69.30099999999999,138.60199999999998
2010-07-15 01:30:00,63.276,0.012,63.264,126.528
2010-07-15 02:00:00,63.418,0.0,63.418,126.836
2010-07-15 02:30:00,65.027,0.006,65.021,130.042
2010-07-15 03:00:00,64.749,0.012,64.737,129.474
2010-07-15 03:30:00,65.686,0.025,65.661,131.322
2010-07-15 04:00:00,65.627,0.024,65.603,131.206
2010-07-15 04:30:00,67.504,0.03,67.474,134.948
2010-07-15 05:00:00,72.17,0.024,72.146,144.292
2010-07-15 05:30:00,79.582,0.0,79.582,159.164
2010-07-15 06:00:00,80.769,0.043,80.726,161.452
2010-07-15 06:30:00,98.052,0.013000000000000001,98.039,196.078
2010-07-15 07:00:00,122.139,0.006,122.133,244.266
2010-07-15 07:30:00,144.484,2.233,142.251,284.502
2010-07-15 08:00:00,163.924,14.672,149.252,298.504
2010-07-15 08:30:00,149.831,34.387,115.44399999999999,230.88799999999998
2010-07-15 09:00:00,138.009,57.968,80.04099999999998,160.08199999999997
2010-07-15 09:30:00,123.046,81.587,41.459,82.918
2010-07-15 10:00:00,114.467,102.7,11.766999999999996,23.533999999999992
2010-07-15 10:30:00,104.509,120.294,-15.784999999999997,-31.569999999999993
2010-07-15 11:00:00,97.232,132.731,-35.498999999999995,-70.99799999999999
2010-07-15 11:30:00,98.194,139.931,-41.73700000000001,-83.47400000000002
2010-07-15 12:00:00,89.743,143.273,-53.53,-107.06
2010-07-15 12:30:00,97.091,142.45,-45.358999999999995,-90.71799999999999
2010-07-15 13:00:00,95.949,138.015,-42.06599999999999,-84.13199999999998
2010-07-15 13:30:00,83.778,128.307,-44.52899999999998,-89.05799999999996
2010-07-15 14:00:00,87.625,112.858,-25.233000000000004,-50.46600000000001
2010-07-15 14:30:00,88.526,96.592,-8.066000000000003,-16.132000000000005
2010-07-15 15:00:00,87.155,79.551,7.603999999999999,15.207999999999998
2010-07-15 15:30:00,93.70700000000001,53.88,39.827000000000005,79.65400000000001
2010-07-15 16:00:00,96.062,32.275,63.787,127.574
2010-07-15 16:30:00,111.356,12.568999999999999,98.78699999999999,197.57399999999998
2010-07-15 17:00:00,141.659,2.2359999999999998,139.423,278.846
2010-07-15 17:30:00,190.563,0.026000000000000002,190.53699999999998,381.07399999999996
2010-07-15 18:00:00,207.323,0.025,207.298,414.596
2010-07-15 18:30:00,217.74,0.025,217.715,435.43
2010-07-15 19:00:00,222.654,0.032,222.62199999999999,445.24399999999997
2010-07-15 19:30:00,211.441,0.04,211.401,422.802
2010-07-15 20:00:00,221.89000000000001,0.025,221.865,443.73
2010-07-15 20:30:00,218.923,0.019,218.904,437.808
2010-07-15 21:00:00,198.188,0.019,198.16899999999998,396.33799999999997
2010-07-15 21:30:00,194.89,0.019,194.87099999999998,389.74199999999996
2010-07-15 22:00:00,175.218,0.024,175.194,350.388
2010-07-15 22:30:00,159.382,0.03,159.352,318.704
2010-07-15 23:00:00,136.071,0.038,136.033,272.066
2010-07-15 23:30:00,111.139,0.013000000000000001,111.12599999999999,222.25199999999998
2010-07-16 00:00:00,122.409,0.027,122.382,244.764
2010-07-16 00:30:00,87.216,0.018000000000000002,87.198,174.396
2010-07-16 01:00:00,76.898,0.03,76.868,153.736
2010-07-16 01:30:00,70.781,0.051000000000000004,70.73,141.46
2010-07-16 02:00:00,64.248,0.036000000000000004,64.212,128.424
2010-07-16 02:30:00,65.54,0.018000000000000002,65.522,131.044
2010-07-16 03:00:00,63.852000000000004,0.006,63.846000000000004,127.69200000000001
2010-07-16 03:30:00,63.958,0.019,63.939,127.878
2010-07-16 04:00:00,62.967,0.018000000000000002,62.949,125.898
2010-07-16 04:30:00,67.563,0.024,67.539,135.078
2010-07-16 05:00:00,70.116,0.025,70.091,140.182
2010-07-16 05:30:00,77.712,0.012,77.7,155.4
2010-07-16 06:00:00,88.597,0.025,88.57199999999999,177.14399999999998
2010-07-16 06:30:00,110.028,0.0,110.028,220.056
2010-07-16 07:00:00,140.794,0.025,140.769,281.538
2010-07-16 07:30:00,148.791,2.219,146.572,293.144
2010-07-16 08:00:00,166.378,14.624,151.754,303.508
2010-07-16 08:30:00,163.909,34.614,129.295,258.59
2010-07-16 09:00:00,156.721,57.184,99.537,199.074
2010-07-16 09:30:00,129.45,78.668,50.78199999999998,101.56399999999996
2010-07-16 10:00:00,123.001,94.517,28.48400000000001,56.96800000000002
2010-07-16 10:30:00,118.825,111.388,7.436999999999998,14.873999999999995
2010-07-16 11:00:00,110.528,125.613,-15.084999999999994,-30.169999999999987
2010-07-16 11:30:00,102.535,135.005,-32.47,-64.94
2010-07-16 12:00:00,99.713,137.108,-37.39500000000001,-74.79000000000002
2010-07-16 12:30:00,100.676,133.679,-33.003,-66.006
2010-07-16 13:00:00,105.114,134.863,-29.748999999999995,-59.49799999999999
2010-07-16 13:30:00,102.24,126.752,-24.512,-49.024
2010-07-16 14:00:00,98.776,112.631,-13.855000000000004,-27.710000000000008
2010-07-16 14:30:00,93.437,90.52,2.9170000000000016,5.834000000000003
2010-07-16 15:00:00,100.33,76.864,23.465999999999994,46.93199999999999
2010-07-16 15:30:00,108.729,53.092,55.637,111.274
2010-07-16 16:00:00,113.55799999999999,32.894,80.66399999999999,161.32799999999997
2010-07-16 16:30:00,130.64000000000001,14.199,116.44100000000002,232.88200000000003
2010-07-16 17:00:00,161.699,1.909,159.79000000000002,319.58000000000004
2010-07-16 17:30:00,205.334,0.036000000000000004,205.298,410.596
2010-07-16 18:00:00,244.211,0.019,244.192,488.384
2010-07-16 18:30:00,246.51500000000001,0.001,246.514,493.028
2010-07-16 19:00:00,250.907,0.026000000000000002,250.881,501.762
2010-07-16 19:30:00,252.511,0.006,252.505,505.01
2010-07-16 20:00:00,229.793,0.03,229.763,459.526
2010-07-16 20:30:00,217.989,0.031,217.958,435.916
2010-07-16 21:00:00,215.075,0.026000000000000002,215.04899999999998,430.09799999999996
2010-07-16 21:30:00,209.636,0.014,209.62199999999999,419.24399999999997
2010-07-16 22:00:00,185.695,0.038,185.65699999999998,371.31399999999996
2010-07-16 22:30:00,170.432,0.062,170.36999999999998,340.73999999999995
2010-07-16 23:00:00,142.601,0.033,142.568,285.136
2010-07-16 23:30:00,130.322,0.011,130.311,260.622
